ano mes dia hh min seg lat  long  prof age  mag
1985 01 20 13 03 02.9   9.950 -62.730  29.0  FUNV 3.3
1985 01 20 22 05 44.6   7.800 -72.060  34.0  FUNV 2.9
1985 01 20 23 45 36.8   8.750 -70.610  39.0  FUNV 0.7
1985 01 21 01 46 15.5   6.390 -72.520 152.0  FUNV 3.5
1985 01 21 04 01 02.2   6.080 -72.330 124.0  FUNV 0.0
1985 01 21 06 59 07.9   6.370 -72.500 151.0  FUNV 0.0
1985 01 21 07 30 25.0   6.260 -72.480 142.0  FUNV 0.0
1985 01 22 04 37 17.6   6.140 -71.910 131.0  FUNV 3.0
1985 01 22 07 27 55.1   9.040 -70.000   1.0  FUNV 2.3
1985 01 23 08 38 40.2   9.840 -69.670  12.0  FUNV 0.0
1985 01 23 10 54 24.5   6.800 -72.810 160.0  FUNV 2.8
1985 01 23 17 00 30.7   6.900 -73.010 149.0  FUNV 3.1
1985 01 23 22 57 53.6   6.230 -72.170 145.0  FUNV 0.0
1985 01 24 09 27 02.5   6.580 -72.790 160.0  FUNV 0.0
1985 01 24 22 31 42.0  10.721 -62.219  18.9  ISCV 4.7
1985 01 25 17 30 34.9   6.050 -72.400 134.0  FUNV 0.0
1985 01 26 00 27 28.1   8.280 -71.150   5.0  FUNV 2.8
1985 01 26 04 10 36.0   9.830 -70.390   6.0  FUNV 2.2
1985 01 26 18 08 52.5   7.930 -73.360 153.0  FUNV 0.0
1985 01 27 01 34 15.5   6.490 -72.550 160.0  FUNV 0.0
1985 01 27 03 28 35.5   5.780 -72.130  35.0  FUNV 0.0
1985 01 27 06 06 09.8   6.350 -72.270 151.0  FUNV 3.6
1985 01 27 06 45 11.2  10.230 -71.620   0.0  FUNV 3.2
1985 01 27 10 50 09.5   9.740 -69.560   0.0  FUNV 2.4
1985 01 28 11 59 46.9   6.300 -72.380 158.0  FUNV 3.5
1985 01 28 13 00 04.1   9.470 -70.720   0.0  FUNV 1.9
1985 01 29 03 54 06.0   6.540 -72.680 165.0  FUNV 0.0
1985 01 29 03 57 08.0   6.540 -72.700 153.0  FUNV 3.2
1985 01 29 19 42 59.5   6.360 -72.480 159.0  FUNV 0.0
1985 01 30 04 11 50.3   6.540 -72.590 152.0  FUNV 2.9
1985 01 30 10 29 45.3   6.610 -72.710 160.0  FUNV 3.5
1985 01 30 19 51 17.1   7.460 -73.750 181.0  FUNV 3.6
1985 01 30 20 32 21.5   6.800 -72.640 138.0  FUNV 3.6
1985 01 31 06 49 47.1   7.260 -72.790 158.0  FUNV 3.6
1985 01 31 19 19 28.4   6.110 -71.990 159.0  FUNV 0.0
1985 02 01 10 22 32.1  11.028 -60.840  41.0  ISCV 0.0
1985 02 01 21 52 46.0   6.880 -73.040 112.0  FUNV 0.0
1985 02 02 04 18 56.0   9.380 -70.340  11.0  FUNV 2.5
1985 02 03 01 21 34.9  11.065 -60.801   2.0  ISCV 0.0
1985 02 03 02 56 36.1   6.090 -73.360  54.0  FUNV 0.0
1985 02 03 06 12 17.3   6.970 -72.920 164.0  FUNV 4.1
1985 02 03 13 07 02.3   4.130 -73.070 269.0  FUNV 4.4
1985 02 03 22 16 52.2   7.130 -71.780   0.0  FUNV 2.7
1985 02 04 05 21 13.4   8.600 -71.400  10.0  FUNV 2.0
1985 02 04 05 45 22.2   7.720 -73.530  34.0  FUNV 4.0
1985 02 04 16 29 47.6   5.860 -71.490 116.0  FUNV 3.5
1985 02 06 02 32 22.8   7.190 -72.260 116.0  FUNV 3.8
1985 02 06 06 50 15.2   6.590 -72.620 166.0  FUNV 4.0
1985 02 06 21 01 30.7   6.460 -72.540 170.0  FUNV 4.6
1985 02 06 21 07 50.3   6.800 -72.910 148.0  FUNV 3.7
1985 02 08 04 14 59.7  11.098 -60.870   5.0   ISC 0.0
1985 02 08 13 01 03.1  11.324 -60.908   1.0   ISC 0.0
1985 02 09 13 08 16.1   7.300 -72.710 142.0  FUNV 3.5
1985 02 10 00 04 47.7   6.620 -72.640 166.0  FUNV 3.1
1985 02 11 00 02 39.3   7.390 -76.250 329.0  FUNV 0.0
1985 02 12 13 47 43.0   9.720 -69.850   0.0  FUNV 3.1
1985 02 12 16 19 07.5   9.690 -69.690   0.0  FUNV 2.9
1985 02 13 02 54 34.9  10.490 -62.500 158.0  FUNV 4.0
1985 02 14 00 47 47.1   6.750 -72.800 171.0  FUNV 4.8
1985 02 14 09 28 57.1   6.790 -72.690 160.0  FUNV 4.8
1985 02 15 07 17 28.9   6.510 -72.510 166.0  FUNV 3.3
1985 02 15 07 50 24.3   7.230 -73.540 120.0  FUNV 3.8
1985 02 15 16 48 11.7  11.843 -60.313  19.0  ISCV 0.0
1985 02 15 19 26 58.4   6.750 -72.750 148.0  FUNV 3.1
1985 02 16 03 08 01.8   6.370 -72.410 157.0  FUNV 3.1
1985 02 16 03 33 06.4   6.620 -72.640 156.0  FUNV 3.4
1985 02 17 06 41 46.5   6.700 -72.860 155.0  FUNV 0.0
1985 02 17 06 43 23.3   6.610 -72.690 158.0  FUNV 0.0
1985 02 17 20 34 58.8   7.670 -72.940 150.0  FUNV 0.0
1985 02 18 20 19 49.5   9.750 -70.690  30.0  FUNV 3.0
1985 02 18 21 23 21.3   9.770 -70.710  35.0  FUNV 0.0
1985 02 19 08 03 20.6   6.380 -72.540 152.0  FUNV 0.0
1985 02 21 12 11 20.7   8.510 -71.010   0.0  FUNV 1.2
1985 02 22 18 45 02.3   6.340 -72.370 156.0  FUNV 0.0
1985 02 23 06 49 57.4   7.190 -72.680 176.0  FUNV 4.3
1985 02 23 08 34 32.0   6.570 -72.590 170.0  FUNV 3.5
1985 02 23 13 27 53.7  10.654 -62.320  10.0   ISC 0.0
1985 02 23 20 35 03.4   9.280 -66.770 112.0  FUNV 0.0
1985 02 24 18 48 01.7   6.580 -72.560 163.0  FUNV 0.0
1985 02 25 00 58 17.8   9.680 -69.710   0.0  FUNV 2.9
1985 02 25 05 03 42.3   6.990 -73.010 162.0  FUNV 4.1
1985 02 25 22 41 38.6   6.820 -72.930 157.0  FUNV 3.4
1985 02 27 20 41 04.9   6.720 -72.810 151.0  FUNV 3.9
1985 02 28 05 33 09.0   9.120 -70.010   4.0  FUNV 0.0
1985 03 01 00 01 22.5   6.550 -72.550 162.0  FUNV 3.6
1985 03 01 02 10 14.7   5.820 -72.280 144.0  FUNV 0.0
1985 03 01 05 35 01.9   6.550 -72.550 166.0  FUNV 3.2
1985 03 01 06 21 37.2   5.340 -72.760  90.0  FUNV 0.0
1985 03 01 11 38 28.6   6.480 -72.230 171.0  FUNV 3.4
1985 03 01 11 59 47.8   6.330 -72.420 159.0  FUNV 3.2
1985 03 01 12 45 24.7   6.370 -72.210 152.0  FUNV 3.4
1985 03 01 17 38 22.2   6.480 -72.450 157.0  FUNV 3.3
1985 03 01 21 30 37.6   6.370 -72.520 155.0  FUNV 0.0
1985 03 02 03 39 52.6   6.470 -72.470 161.0  FUNV 3.2
1985 03 02 03 45 12.2   6.520 -72.550 163.0  FUNV 0.0
1985 03 02 09 41 14.3   8.360 -71.250  20.0  FUNV 1.8
1985 03 02 10 42 27.6  10.700 -65.280  47.0  FUNV 2.6
1985 03 02 11 02 24.0   6.480 -72.630 162.0  FUNV 0.0
1985 03 03 16 41 38.8   6.500 -72.680 160.0  FUNV 3.2
1985 03 04 00 51 40.2   9.540 -70.490  17.0  FUNV 3.2
1985 03 04 13 41 19.2   6.740 -72.830 157.0  FUNV 3.0
1985 03 05 02 32 00.1   6.480 -72.490 169.0  FUNV 0.0
1985 03 05 03 39 56.1   6.500 -72.610 150.0  FUNV 0.0
1985 03 06 02 32 08.1   6.710 -72.870 151.0  FUNV 3.5
1985 03 06 13 49 47.6   6.620 -72.810 154.0  FUNV 3.3
1985 03 07 13 26 32.0  12.080 -61.890 280.0  FUNV 3.9
1985 03 08 00 03 07.6   6.520 -72.520 168.0  FUNV 3.2
1985 03 08 05 35 03.3   8.960 -70.340  50.0  FUNV 1.9
1985 03 08 06 12 12.8   6.440 -72.420 153.0  FUNV 3.0
1985 03 09 13 00 49.2  10.730 -65.620  12.0  FUNV 2.4
1985 03 09 21 24 00.5   6.650 -72.640 157.0  FUNV 3.4
1985 03 10 10 09 09.1   6.390 -72.540 153.0  FUNV 3.0
1985 03 10 20 38 16.2   8.480 -73.500   7.0  FUNV 3.1
1985 03 11 01 39 54.7   6.500 -72.670 155.0  FUNV 3.1
1985 03 11 04 43 46.6   7.770 -72.480  36.0  FUNV 3.2
1985 03 11 10 31 44.0   6.720 -72.850 158.0  FUNV 3.0
1985 03 11 13 51 13.0   6.650 -72.750 163.0  FUNV 3.3
1985 03 12 13 19 29.0   6.920 -73.010 167.0  FUNV 3.4
1985 03 14 13 57 48.2   9.790 -62.930  63.0  FUNV 3.0
1985 03 14 20 17 15.5   5.750 -71.570  65.0  FUNV 0.0
1985 03 15 12 57 06.4   7.890 -73.650 224.0  FUNV 3.5
1985 03 16 15 27 05.7   6.810 -72.930 172.0  FUNV 3.2
1985 03 16 16 44 42.8   6.150 -72.000 129.0  FUNV 3.2
1985 03 17 03 34 48.4   6.360 -73.050 148.0  FUNV 3.4
1985 03 17 04 31 43.0   6.180 -72.500 134.0  FUNV 0.0
1985 03 18 06 10 49.4   6.680 -72.670 173.0  FUNV 3.2
1985 03 18 06 33 43.6  11.150 -65.690   9.0  FUNV 2.0
1985 03 18 12 04 58.9   6.650 -72.380 113.0  FUNV 3.1
1985 03 18 13 12 32.5   7.440 -71.830   0.0  FUNV 0.0
1985 03 18 17 14 50.0   6.630 -72.620 164.0  FUNV 3.1
1985 03 18 17 58 25.4   6.420 -72.440 168.0  FUNV 3.3
1985 03 19 08 58 52.2   9.920 -71.640   0.0  FUNV 3.2
1985 03 20 04 00 37.8   6.510 -72.470 160.0  FUNV 3.2
1985 03 20 23 20 24.4   9.720 -70.570   4.0  FUNV 2.3
1985 03 21 17 17 37.7   6.700 -72.770 159.0  FUNV 0.0
1985 03 22 02 48 08.5   6.590 -72.600 162.0  FUNV 0.0
1985 03 22 05 06 01.4   9.140 -70.700   0.0  FUNV 1.2
1985 03 22 07 02 34.9   6.670 -72.700 163.0  FUNV 3.3
1985 03 22 21 31 32.9   6.580 -72.590 160.0  FUNV 3.0
1985 03 23 06 33 38.9   6.510 -72.500 153.0  FUNV 3.2
1985 03 23 17 58 24.5   5.980 -71.320   2.0  FUNV 3.4
1985 03 24 03 13 22.4   5.920 -71.230   0.0  FUNV 3.9
1985 03 24 04 01 03.4   6.290 -71.450   0.0  FUNV 0.0
1985 03 24 11 25 47.5   7.280 -71.900   0.0  FUNV 2.5
1985 03 25 00 10 54.3   6.680 -72.720 163.0  FUNV 0.0
1985 03 25 04 20 19.1   6.530 -72.540 166.0  FUNV 0.0
1985 03 26 04 28 12.7  10.890 -62.430 170.0  FUNV 3.7
1985 03 26 23 01 44.7   6.420 -72.400 157.0  FUNV 3.0
1985 03 27 15 48 22.0   6.020 -71.390   0.0  FUNV 0.0
1985 03 29 04 12 54.6   6.687 -72.924 172.0   ISC 4.4
1985 03 29 20 06 40.3   6.640 -72.790 159.0  FUNV 0.0
1985 03 29 23 46 25.5   9.230 -74.920   0.0  FUNV 0.0
1985 03 30 04 26 14.9   6.720 -72.810 167.0  FUNV 0.0
1985 03 30 06 52 19.0   6.830 -72.640 143.0  FUNV 0.0
1985 03 30 06 55 32.0   6.750 -72.760 164.0  FUNV 0.0
1985 03 30 15 58 00.8   6.890 -72.890 155.0  FUNV 0.0
1985 03 31 14 01 49.2   9.100 -70.000  10.0  FUNV 2.8
1985 03 31 23 06 30.4   6.090 -72.200  74.0  FUNV 3.3
1985 04 01 18 15 26.7   6.400 -72.590 161.0  FUNV 2.9
1985 04 02 01 15 06.5   9.050 -69.920   8.0  FUNV 3.2
1985 04 02 22 34 48.3   7.190 -71.560  26.0  FUNV 0.0
1985 04 03 14 54 24.8   6.380 -72.470 157.0  FUNV 2.9
1985 04 04 07 16 13.9   6.390 -72.650 158.0  FUNV 3.2
1985 04 04 11 03 47.8   9.940 -61.860 102.0  FUNV 3.6
1985 04 05 11 57 56.3   6.470 -72.470 145.0  FUNV 0.0
1985 04 05 15 30 33.7  10.620 -62.290   7.0  FUNV 0.0
1985 04 06 00 39 50.3   9.190 -69.880   0.0  FUNV 1.8
1985 04 06 01 21 03.1  11.306 -61.936  93.0  ISCV 0.0
1985 04 06 21 47 58.3  10.370 -70.870  19.0  FUNV 0.0
1985 04 06 22 43 30.3  10.350 -70.680  74.0  FUNV 2.6
1985 04 07 09 46 24.4  10.170 -70.760   0.0  FUNV 2.5
1985 04 07 14 56 17.2   6.560 -72.570 157.0  FUNV 2.9
1985 04 07 16 11 11.2   7.200 -71.490  44.0  FUNV 0.0
1985 04 07 17 20 55.7   8.080 -74.060 190.0  FUNV 3.0
1985 04 07 17 54 37.3   8.600 -70.760   4.0  FUNV 1.4
1985 04 07 19 44 22.5   9.120 -70.000   6.0  FUNV 1.6
1985 04 08 09 37 54.7   7.990 -72.500  19.0  FUNV 0.0
1985 04 10 03 15 17.9   6.860 -72.890 163.0  FUNV 3.8
1985 04 10 10 22 57.3   6.660 -72.680 158.0  FUNV 3.2
1985 04 10 16 21 35.1   7.050 -73.090 150.0  FUNV 3.8
1985 04 11 02 21 46.4   6.780 -72.770 163.0  FUNV 3.2
1985 04 11 08 26 01.5   9.650 -74.010 209.0  FUNV 3.5
1985 04 13 07 15 15.4   7.230 -72.460 179.0  FUNV 3.4
1985 04 13 08 44 47.1  11.408 -59.555  12.0   ISC 0.0
1985 04 15 00 15 54.8  10.960 -72.550 130.0  FUNV 3.6
1985 04 15 10 07 11.2   6.560 -72.490 146.0  FUNV 0.0
1985 04 15 11 04 14.6   6.590 -72.650 156.0  FUNV 3.1
1985 04 15 00 15 54.8  10.960 -72.550 130.0  FUNV 3.6
1985 04 15 10 07 11.2   6.560 -72.490 146.0  FUNV 0.0
1985 04 15 11 04 14.6   6.590 -72.650 156.0  FUNV 3.1
1985 04 15 12 46 42.0   9.020 -70.320   5.0  FUNV 1.1
1985 04 15 14 24 21.0  10.800 -72.550  79.0  FUNV 0.0
1985 04 15 20 22 51.6   6.780 -72.830 166.0  FUNV 3.7
1985 04 15 20 58 45.2   6.570 -72.590 171.0  FUNV 3.5
1985 04 16 07 59 59.5   9.335 -73.492  33.0   ISC 4.6
1985 04 17 17 56 02.2   9.860 -69.750  17.0  FUNV 1.8
1985 04 19 05 08 00.7  11.115 -62.081  76.4   ISC 0.0
1985 04 20 01 38 01.4   7.420 -72.830 175.0  FUNV 4.0
1985 04 20 03 01 29.9   7.110 -72.600 160.0  FUNV 4.0
1985 04 20 16 02 48.7  10.740 -70.520 127.0  FUNV 3.7
1985 04 21 23 40 52.4  11.937 -59.265  13.0   ISC 0.0
1985 04 23 16 43 41.0  11.375 -59.762   7.0   ISC 0.0
1985 04 24 18 47 26.1  10.788 -62.363  71.1   ISC 0.0
1985 04 25 07 30 38.1  10.500 -62.792   9.0   ISC 0.0
1985 04 25 12 19 32.4  10.140 -70.000  25.0  FUNV 1.8
1985 04 25 13 49 38.1   8.990 -70.160  38.0  FUNV 1.1
1985 04 25 14 47 31.7  10.396 -62.384   2.0   ISC 0.0
1985 04 25 19 17 14.5  10.781 -62.339 115.2   ISC 0.0
1985 04 26 05 56 57.1   9.270 -70.250   0.0  FUNV 2.6
1985 04 27 01 46 01.5  10.936 -62.062  78.2   ISC 0.0
1985 04 27 21 32 50.3   8.680 -72.520  15.0  FUNV 0.0
1985 04 29 18 19 56.9   8.910 -70.760   6.0  FUNV 1.3
1985 04 30 04 33 26.6  11.290 -62.340 169.0  FUNV 4.5
1985 05 02 04 54 03.7   8.310 -68.860 165.0  FUNV 0.0
1985 05 02 11 18 23.3   6.460 -72.460 159.0  FUNV 3.1
1985 05 03 07 05 52.6   9.250 -69.510   3.0  FUNV 4.0
1985 05 03 08 16 19.7   9.410 -69.580  26.0  FUNV 3.0
1985 05 03 09 12 27.0   8.880 -70.460   7.0  FUNV 1.0
1985 05 03 19 13 48.6   6.820 -72.860 163.0  FUNV 3.5
1985 05 04 09 01 51.0   6.730 -72.710 162.0  FUNV 3.0
1985 05 04 09 03 12.7   6.800 -72.560 147.0  FUNV 0.0
1985 05 04 09 47 40.7   6.530 -72.400 147.0  FUNV 0.0
1985 05 04 11 07 26.4   6.660 -72.760 147.0  FUNV 0.0
1985 05 04 20 07 08.6   7.180 -72.350  24.0  FUNV 3.4
1985 05 05 07 53 17.5   6.360 -72.380 132.0  FUNV 0.0
1985 05 05 08 17 33.4   9.140 -71.090  45.0  FUNV 0.0
1985 05 05 08 28 31.9   8.970 -71.140   2.0  FUNV 0.0
1985 05 05 09 14 24.3   9.180 -71.090  34.0  FUNV 0.0
1985 05 06 01 57 25.4   8.910 -71.100   0.0  FUNV 1.2
1985 05 06 09 27 09.1   8.780 -70.570  81.0  FUNV 1.0
1985 05 06 14 21 12.2   6.790 -72.830 159.0  FUNV 3.2
1985 05 06 20 20 11.2   7.300 -71.900 223.0  FUNV 0.0
1985 05 07 08 39 43.0   8.980 -71.090  44.0  FUNV 1.8
1985 05 07 09 17 06.4   6.820 -72.520 155.0  FUNV 4.1
1985 05 07 14 53 42.8   6.760 -72.560 133.0  FUNV 0.0
1985 05 07 18 30 53.3   6.530 -73.110 191.0  FUNV 4.0
1985 05 08 02 33 23.7   7.080 -73.040 147.0  FUNV 3.2
1985 05 08 02 40 55.6  13.976 -59.879  47.0   ISC 0.0
1985 05 08 09 45 01.0   7.130 -72.910 121.0  FUNV 3.1
1985 05 08 10 02 01.9   6.790 -72.920  29.0  FUNV 0.0
1985 05 08 16 20 12.1   9.860 -67.200   0.0  FUNV 2.7
1985 05 08 20 28 31.0  10.440 -67.030  14.0  FUNV 0.0
1985 05 10 01 18 13.2   9.520 -69.860   0.0  FUNV 1.4
1985 05 10 04 36 51.0  11.506 -62.198 138.0   ISC 0.0
1985 05 10 06 37 40.4  12.260 -70.630 189.0  FUNV 0.0
1985 05 10 06 51 08.2   9.030 -70.760  30.0  FUNV 0.0
1985 05 10 22 24 21.1   6.940 -72.490 131.0  FUNV 3.2
1985 05 10 23 06 48.5   9.480 -69.850  65.0  FUNV 2.1
1985 05 11 04 41 00.5  10.430 -69.900  39.0  FUNV 3.4
1985 05 11 05 45 00.2  10.600 -63.070 256.0  FUNV 3.9
1985 05 11 16 34 48.8   6.390 -72.550 152.0  FUNV 0.0
1985 05 11 20 53 13.4   6.792 -72.988 172.5   ISC 4.3
1985 05 12 05 23 31.7   6.380 -72.790 156.0  FUNV 3.2
1985 05 12 10 19 57.0  11.301 -62.096 143.0   ISC 0.0
1985 05 12 11 56 33.1   6.530 -72.470 157.0  FUNV 3.2
1985 05 12 19 26 44.8   6.470 -72.530 153.0  FUNV 3.1
1985 05 12 23 36 10.1   9.950 -69.880   6.0  FUNV 1.6
1985 05 13 12 15 49.6  11.023 -62.809   1.0   ISC 0.0
1985 05 13 20 59 12.0   6.680 -72.710 175.0  FUNV 3.9
1985 05 13 23 01 05.1   6.720 -72.710 162.0  FUNV 3.1
1985 05 14 01 15 04.7   7.060 -73.210 151.0  FUNV 3.0
1985 05 14 01 47 18.4   6.680 -71.770   0.0  FUNV 2.9
1985 05 14 04 53 17.2  10.370 -69.780   1.0  FUNV 0.0
1985 05 14 13 17 03.0  11.854 -61.656 101.1   ISC 0.0
1985 05 14 17 17 13.7   6.290 -72.410 138.0  FUNV 3.1
1985 05 15 06 01 41.4  12.048 -61.759 135.0   ISC 0.0
1985 05 16 00 53 19.5   8.030 -72.050   1.0  FUNV 3.1
1985 05 16 09 19 57.4  10.541 -62.167   4.0   ISC 0.0
1985 05 16 18 35 40.5   6.660 -72.710 163.0  FUNV 3.1
1985 05 16 18 42 59.3   6.230 -72.140 137.0  FUNV 0.0
1985 05 17 01 26 51.0  10.280 -62.550 149.0  FUNV 0.0
1985 05 18 03 24 00.8   6.450 -72.470 143.0  FUNV 0.0
1985 05 18 11 08 37.4   8.610 -70.700   0.0  FUNV 0.0
1985 05 18 14 48 24.7   9.961 -60.344  12.0   ISC 0.0
1985 05 19 08 27 60.0   6.580 -72.610 171.0  FUNV 3.2
1985 05 19 13 25 10.7   9.710 -69.860   0.0  FUNV 1.4
1985 05 20 13 28 34.0  10.710 -65.420   0.0  FUNV 0.0
1985 05 21 04 04 15.5   6.550 -72.520 164.0  FUNV 3.4
1985 05 21 09 31 57.4   6.570 -72.600 155.0  FUNV 3.0
1985 05 21 13 10 08.8   5.880 -72.060  91.0  FUNV 3.2
1985 05 22 00 46 19.6  10.240 -67.520   0.0  FUNV 0.0
1985 05 22 02 21 33.9   6.570 -72.620 165.0  FUNV 3.0
1985 05 22 07 58 46.0   8.840 -70.950   5.0  FUNV 1.2
1985 05 22 12 49 47.5   6.340 -72.540 147.0  FUNV 3.2
1985 05 22 19 17 48.4   6.440 -72.450 142.0  FUNV 3.2
1985 05 23 04 46 46.4   6.520 -72.560 159.0  FUNV 3.0
1985 05 24 06 35 14.2   6.450 -72.520 156.0  FUNV 3.4
1985 05 24 15 30 09.9  11.684 -61.670 130.0   ISC 0.0
1985 05 25 04 52 45.6  11.554 -61.934 118.0   ISC 0.0
1985 05 25 12 29 15.6   6.530 -72.480 158.0  FUNV 0.0
1985 05 25 13 50 37.9   6.580 -72.480 154.0  FUNV 0.0
1985 05 26 16 53 47.2   9.580 -73.650   0.0  FUNV 0.0
1985 05 27 13 49 22.8   7.830 -73.640  59.0  FUNV 3.1
1985 05 29 02 04 43.1  10.220 -67.730   0.0  FUNV 0.0
1985 05 29 03 05 32.3  10.430 -71.020   3.0  FUNV 0.0
1985 05 29 07 29 03.9   6.820 -72.840 165.0  FUNV 3.0
1985 05 29 21 34 36.3  10.140 -67.320  15.0  FUNV 2.8
1985 05 30 02 49 03.4  10.451 -63.320  15.0   ISC 0.0
1985 05 30 11 44 50.0   6.550 -72.570 161.0  FUNV 3.3
1985 05 30 19 35 53.5   7.960 -73.640  16.0  FUNV 3.8
1985 05 30 19 43 22.3   6.320 -72.480 139.0  FUNV 3.1
1985 05 31 05 39 53.1   6.350 -72.300 179.0  FUNV 3.1
1985 05 31 23 02 16.7  11.130 -63.170  43.0  FUNV 0.0
1985 06 01 00 34 04.3   6.570 -72.630 164.0  FUNV 3.2
1985 06 01 09 00 35.4   6.580 -72.570 162.0  FUNV 3.1
1985 06 01 19 06 36.6   6.550 -72.470 159.0  FUNV 3.9
1985 06 02 15 27 13.4   6.500 -72.620 153.0  FUNV 3.0
1985 06 02 22 45 31.6   7.600 -72.760 100.0  FUNV 0.0
1985 06 03 17 25 56.3   8.540 -71.200  13.0  FUNV 3.7
1985 06 03 17 38 04.3   6.190 -72.210 114.0  FUNV 3.1
1985 06 04 03 07 03.0   6.390 -72.500 149.0  FUNV 3.1
1985 06 04 06 41 44.8   9.180 -70.710  14.0  FUNV 0.0
1985 06 04 11 17 13.1   7.000 -72.940 167.0  FUNV 3.0
1985 06 05 01 09 10.1   6.540 -72.570 150.0  FUNV 3.2
1985 06 05 22 17 54.4   6.490 -72.600 155.0  FUNV 3.1
1985 06 06 06 11 59.6   6.960 -73.040 163.0  FUNV 3.9
1985 06 06 09 07 50.1   6.330 -72.380 144.0  FUNV 0.0
1985 06 06 13 03 52.5   6.540 -72.490 146.0  FUNV 3.2
1985 06 06 15 46 06.4   8.840 -71.300   5.0  FUNV 3.8
1985 06 06 23 25 22.2   6.420 -72.450 143.0  FUNV 3.5
1985 06 07 13 32 05.6   6.490 -72.550 149.0  FUNV 0.0
1985 06 08 14 16 49.7   6.570 -72.560 164.0  FUNV 3.6
1985 06 09 07 15 16.1   6.560 -72.620 161.0  FUNV 3.0
1985 06 09 11 51 00.5   6.440 -72.470 160.0  FUNV 3.4
1985 06 09 13 14 13.3   6.600 -72.530 162.0  FUNV 3.9
1985 06 10 19 42 56.0   7.200 -72.660 154.0  FUNV 3.3
1985 06 11 11 48 21.1   6.820 -72.840 161.0  FUNV 0.0
1985 06 12 02 53 04.4   6.530 -72.520 156.0  FUNV 3.6
1985 06 12 17 10 50.7   9.780 -69.620  10.0  FUNV 1.4
1985 06 12 19 07 13.5   8.740 -70.460   1.0  FUNV 3.4
1985 06 12 19 31 18.9   9.160 -68.520  34.0  FUNV 0.0
1985 06 13 03 57 40.4   6.780 -72.840 169.0  FUNV 3.3
1985 06 13 12 14 54.5   6.780 -72.780 165.0  FUNV 3.8
1985 06 14 05 53 44.5   6.210 -72.090 142.0  FUNV 3.0
1985 06 14 07 11 16.6   6.760 -72.730 167.0  FUNV 4.4
1985 06 14 12 17 10.2  10.866 -61.973  64.0   ISC 0.0
1985 06 14 20 38 34.9  11.143 -62.155  98.0   ISC 0.0
1985 06 14 21 11 02.2  11.205 -61.744  34.0   ISC 0.0
1985 06 17 16 26 49.5  13.246 -59.972  16.0   ISC 0.0
1985 06 17 17 22 47.4   9.820 -69.410  18.0  FUNV 1.6
1985 06 17 17 54 12.1   8.610 -70.630  33.0  FUNV 0.0
1985 06 18 23 23 27.8   6.600 -72.630 158.0  FUNV 3.3
1985 06 19 09 02 00.4   6.580 -72.590 161.0  FUNV 3.4
1985 06 19 10 36 51.4   9.320 -71.270  24.0  FUNV 0.0
1985 06 20 05 24 38.8   6.510 -72.560 154.0  FUNV 3.2
1985 06 20 09 54 34.0   9.030 -70.990  24.0  FUNV 0.0
1985 06 21 01 16 45.3   7.960 -73.230 139.0  FUNV 2.8
1985 06 21 20 13 38.7   9.460 -70.630   8.0  FUNV 0.0
1985 06 24 23 44 29.6   6.490 -72.600 155.0  FUNV 3.2
1985 06 25 02 20 21.6  11.010 -70.190   2.0  FUNV 3.2
1985 06 26 06 02 36.7   9.480 -68.460  14.0  FUNV 0.0
1985 06 26 09 40 19.8   9.100 -70.940   9.0  FUNV 0.0
1985 06 26 11 18 40.2   6.780 -72.840 163.0  FUNV 3.4
1985 06 26 20 01 12.6  10.190 -66.890   0.0  FUNV 2.9
1985 06 26 21 32 04.0  10.050 -67.530   0.0  FUNV 2.2
1985 06 26 23 44 43.7   6.450 -73.080 332.0  FUNV 5.2
1985 06 27 07 51 51.9  10.800 -62.500 320.0  FUNV 0.0
1985 06 27 09 22 35.1   9.130 -70.160  14.0  FUNV 2.4
1985 06 27 09 30 42.1   8.550 -70.820  13.0  FUNV 0.0
1985 06 27 22 45 54.9   6.660 -72.670 164.0  FUNV 3.3
1985 06 28 11 13 09.1   6.680 -72.740 163.0  FUNV 0.0
1985 06 28 18 57 24.8   6.740 -72.890 159.0  FUNV 3.3
1985 06 29 08 54 54.0   8.510 -70.610   9.0  FUNV 0.0
1985 06 29 17 15 57.9   6.640 -72.650 149.0  FUNV 0.0
1985 06 29 23 24 08.1   6.600 -72.500 154.0  FUNV 3.4
1985 06 30 04 20 09.4   6.770 -72.730 142.0  FUNV 3.1
1985 06 30 05 58 21.8   6.890 -73.000 151.0  FUNV 3.1
1985 06 30 08 05 53.8   7.220 -73.260 148.0  FUNV 3.3
1985 06 30 23 04 49.8   6.480 -72.460 135.0  FUNV 0.0
1985 07 01 01 33 59.9  11.095 -62.013  73.0   ISC 0.0
1985 07 01 05 44 07.4   6.800 -72.750 168.0  FUNV 3.7
1985 07 01 12 27 39.5   9.630 -70.080   0.0  FUNV 3.0
1985 07 02 18 02 03.9   9.490 -70.330   2.0  FUNV 3.8
1985 07 02 18 13 52.4  10.470 -67.020   0.0  FUNV 2.8
1985 07 02 19 35 42.7   6.870 -72.900 149.0  FUNV 3.8
1985 07 03 12 33 06.6  11.120 -62.330  14.0   ISC 0.0
1985 07 03 18 58 54.1  12.850 -72.220 221.0  FUNV 4.5
1985 07 05 21 00 14.4  16.910 -69.920 191.0  FUNV 5.3
