fecha    hhmmss  lat  lon   prof   mag tmag age
1988/10/24 08:05:34.2000 11.321 -62.387 24.2 3.9 MD ISCCD
1988/10/23 03:23:01.9400 10.162 -60.398 54 3.2 MD ISCCD
1988/10/22 17:30:39.3700 11.181 -61.032 52.1 2.6 MD ISCCD
1988/10/15 21:53:52.2000 10.013 -60.406 56.9 3.5 MD ISCCD
1988/10/15 10:32:46.0700 10.907 -59.995 24.4 3.6 MD ISCCD
1988/10/13 05:03:00.3300 13.392 -60.656 13.2 3.5 MD ISCCD
1988/10/10 02:13:43.5800 11.187 -61.854 41.2 3.0 MD ISCCD
1988/10/06 18:23:47.5000 6.871 -73.067 157 4.0 MB ISCCD
1988/10/06 18:23:47.3800 6.9192 -72.9489 154 4.1 MB ISCCD
1988/10/05 06:07:05.6200 10.809 -61.856 40.8 3.2 MD ISCCD
1988/10/03 02:16:00.3100 11.704 -61.392 19.9 4.0 MD ISCCD
1988/09/28 15:29:42.3600 10.995 -62.404 95.7 3.7 MD ISCCD
1988/09/26 03:54:01.3000 11.096 -65.466 0 5.2 MD ISCCD
1988/09/26 03:54:01.0000 10.904 -65.525 19 4.2 MS ISCCD
1988/09/26 03:54:01.0000 10.904 -65.525 19 4.7 MB ISCCD
1988/09/26 03:54:00.1100 10.888 -65.5139 11.3 4.6 MB ISCCD
1988/09/26 03:54:00.1100 10.888 -65.5139 11.3 4.2 MS ISCCD
1988/09/25 22:56:03.2700 10.608 -61.906 14.8 3.4 MD ISCCD
1988/09/25 09:34:13.6700 10.087 -60.22 58.4 3.7 MD ISCCD
1988/09/25 00:21:04.7000 11.954 -60.228 0 4.1 MD ISCCD
1988/09/24 22:06:25.8100 11.961 -60.321 0 4.1 MD ISCCD
1988/09/24 22:04:26.8400 11.929 -60.175 18.6 3.8 MD ISCCD
1988/09/20 16:00:27.7300 10.84 -62.458 30.1 3.5 MD ISCCD
1988/09/16 18:40:38.6700 10.27 -60.407 74.5 3.6 MD ISCCD
1988/09/16 15:16:59.7500 10.43 -62.258 0 3.6 MD ISCCD
1988/09/15 17:10:01.7900 11.518 -61.342 0 3.0 MD ISCCD
1988/09/15 07:19:29.8100 9.839 -60.232 82.2 3.4 MD ISCCD
1988/09/14 01:43:13.5300 10.218 -60.337 15.6 3.5 MD ISCCD
1988/09/11 11:18:52.8000 11.819 -60.677 0 3.7 MD ISCCD
1988/09/08 18:09:55.3300 10.087 -60.139 35 3.4 MD ISCCD
1988/09/06 06:36:32.3400 10.318 -62.314 0 3.7 MD ISCCD
1988/09/02 08:30:23.9200 10.121 -60.466 71.9 3.9 MD ISCCD
1988/09/02 06:18:54.0800 10.4478 -62.5147 47.7 4.0 MB ISCCD
1988/09/02 06:18:54.0800 10.4478 -62.5147 47.7 4.3 MS ISCCD
1988/09/02 06:18:49.7000 10.366 -62.67 10 4.1 MB ISCCD
1988/09/02 06:18:47.9400 10.24 -62.678 0 4.1 MD ISCCD
1988/09/01 08:00:04.2000 11.087 -62.081 141.8 3.6 MD ISCCD
1988/09/01 00:23:51.3300 13.778 -59.744 16 4.1 MD ISCCD
1988/08/31 16:44:49.6600 11.251 -61.745 2.1 3.6 MD ISCCD
1988/08/29 09:41:11.1900 11.48 -62.142 165.5 3.1 MD ISCCD
1988/08/29 04:07:13.2100 11.25 -61.94 138.6 3.0 MD ISCCD
1988/08/27 03:35:46.3600 10.756 -62.136 81.8 3.8 MD ISCCD
1988/08/25 16:29:43.0000 8.4 -69.3 33 4.1 MB ISCCD
1988/08/25 16:29:27.2000 7.132 -72.091 33 4.1 MB ISCCD
1988/08/25 16:29:26.9800 7.0822 -72.0501 33 4.1 MB ISCCD
1988/08/25 16:29:26.9800 7.0822 -72.0501 33 3.6 MS ISCCD
1988/08/23 20:17:20.8600 10.844 -62.337 84.6 3.4 MD ISCCD
1988/08/23 10:34:22.1000 6.856 -73.035 159 3.8 MB ISCCD
1988/08/23 10:34:22.5800 6.8602 -73.0217 163.2 3.8 MB ISCCD
1988/08/20 18:39:56.6800 13.38 -61.192 0 2.8 MD ISCCD
1988/08/20 17:11:36.9800 10.161 -60.31 35 3.5 MD ISCCD
1988/08/19 10:53:03.3500 10.682 -62.567 78.2 2.8 MD ISCCD
1988/08/18 00:09:32.5300 10.187 -62.193 0 3.5 MD ISCCD
1988/08/17 17:23:43.2900 10.553 -62.458 90.2 3.4 MD ISCCD
1988/08/16 05:27:33.6200 10.089 -60.228 68.9 3.8 MD ISCCD
1988/08/16 00:44:57.5300 11.278 -61.497 13.8 3.7 MD ISCCD
1988/08/14 22:35:04.4300 10.592 -60.433 60 3.2 MD ISCCD
1988/08/14 12:08:56.8000 6.892 -73.163 162 4.6 MB ISCCD
1988/08/14 12:08:56.9800 6.8997 -73.1484 164.2 4.6 MB ISCCD
1988/08/12 07:48:44.8600 11.054 -62.015 25.4 3.6 MD ISCCD
1988/08/12 06:40:02.9700 10.282 -60.481 62.3 3.5 MD ISCCD
1988/08/11 22:50:08.9600 10.639 -62.503 14.9 3.8 MD ISCCD
1988/08/11 01:34:16.3500 10.859 -62.357 13.1 4.1 MD ISCCD
1988/08/11 01:34:15.9900 10.8949 -62.4463 13.1 4.4 MB ISCCD
1988/08/11 01:34:08.0000 10.1 -62.8 33 4.4 MB ISCCD
1988/08/10 00:28:52.6400 11.419 -61.313 24.4 3.6 MD ISCCD
1988/08/06 20:11:05.3000 10.52 -63.535 35 3.2 MD ISCCD
1988/08/05 21:29:17.4700 11.242 -62.117 115.6 2.8 MD ISCCD
1988/08/04 15:20:52.9600 10.719 -62.651 24.4 3.3 MD ISCCD
1988/08/04 04:11:11.1600 11.168 -61.842 18.5 2.8 MD ISCCD
1988/08/03 00:36:34.4400 10.735 -61.471 42.4 3.5 MD ISCCD
1988/08/02 14:50:38.0700 10.248 -62.454 3.3 3.9 MD ISCCD
1988/08/01 21:23:20.1800 10.822 -62.112 81.7 2.9 MD ISCCD
1988/07/31 16:08:21.5600 10.492 -59.736 49.9 3.5 MD ISCCD
1988/07/29 03:44:19.7000 10.512 -60.586 16.6 3.1 MD ISCCD
1988/07/28 00:06:45.0300 11.569 -61.281 34.8 2.7 MD ISCCD
1988/07/27 23:51:33.9500 11.528 -61.259 56.2 3.0 MD ISCCD
1988/07/27 23:50:23.4500 11.601 -61.265 13.8 3.1 MD ISCCD
1988/07/27 18:07:04.3700 10.849 -62.271 74.3 3.5 MD ISCCD
1988/07/27 02:26:33.8100 12.607 -60.877 98.7 3.2 MD ISCCD
1988/07/23 22:50:57.5800 11.209 -61.871 45.5 2.9 MD ISCCD
1988/07/22 08:35:27.6500 10.064 -60.065 36 2.9 MD ISCCD
1988/07/22 07:55:54.2000 10.664 -62.246 0 3.0 MD ISCCD
1988/07/21 21:31:10.9100 10.673 -60.918 21.7 3.2 MD ISCCD
1988/07/21 16:09:16.0800 10.386 -60.443 27.7 3.7 MD ISCCD
1988/07/21 08:42:02.7600 12.432 -61.647 177.5 4.3 MD ISCCD
1988/07/21 00:20:27.8900 13.915 -59.271 32.3 3.5 MD ISCCD
1988/07/20 03:44:36.6700 10.628 -60.543 29.4 2.9 MD ISCCD
1988/07/19 11:53:06.6500 10.431 -62.278 30 3.5 MD ISCCD
1988/07/18 21:33:00.8900 10.18 -60.3 56.6 3.7 MD ISCCD
1988/07/18 11:28:35.9500 11.097 -62.137 75.5 3.3 MD ISCCD
1988/07/18 08:52:25.7400 11.012 -62.15 86.5 2.8 MD ISCCD
1988/07/18 07:10:50.0000 6.839 -72.975 159 4.4 MB ISCCD
1988/07/18 07:10:50.3000 6.8677 -72.9556 160 4.4 MB ISCCD
1988/07/17 21:25:25.7200 11.488 -63.923 36.2 4.0 MD ISCCD
1988/07/17 21:23:59.2300 10.918 -62.277 75.1 3.7 MD ISCCD
1988/07/17 21:23:10.1000 6.807 -73.087 155 4.9 MB ISCCD
1988/07/17 21:23:10.8900 6.7914 -73.0944 162.7 4.8 MB ISCCD
1988/07/17 21:22:54.0000 6.5 -72.2 0 4.5 MB ISCCD
1988/07/17 16:22:39.7200 10.303 -60.378 76.7 3.7 MD ISCCD
1988/07/17 11:57:45.2700 10.453 -62.25 .9 3.7 MD ISCCD
1988/07/17 10:54:28.5100 10.26 -60.216 15.3 3.4 MD ISCCD
1988/07/16 10:07:48.7500 11.244 -62.048 19.3 2.9 MD ISCCD
1988/07/16 08:23:48.0500 11.009 -62.221 34.2 2.7 MD ISCCD
1988/07/16 06:40:15.9400 11.099 -61.947 54.7 2.6 MD ISCCD
1988/07/15 06:28:32.4400 11.566 -61.285 35 3.2 MD ISCCD
1988/07/14 20:00:57.9900 10.928 -61.242 47.4 2.9 MD ISCCD
1988/07/13 22:36:21.9700 10.545 -61.945 19.7 3.2 MD ISCCD
1988/07/13 08:52:50.1300 10.231 -60.705 58.4 2.9 MD ISCCD
1988/07/13 05:17:20.4200 10.348 -62.39 0 3.6 MD ISCCD
1988/07/13 00:40:45.8200 10.272 -62.342 0 3.9 MD ISCCD
1988/07/12 21:24:41.2500 10.286 -62.233 0 3.1 MD ISCCD
1988/07/12 19:21:32.9300 10.404 -62.252 5.6 4.4 MD ISCCD
1988/07/12 19:05:42.7400 10.311 -62.43 0 3.3 MD ISCCD
1988/07/12 19:00:22.4200 10.538 -62.286 0 3.7 MD ISCCD
1988/07/12 18:55:09.2700 10.608 -62.254 0 3.4 MD ISCCD
1988/07/12 18:40:21.1000 10.389 -62.302 0 4.1 MD ISCCD
1988/07/12 18:37:09.0200 10.288 -62.302 3.4 3.9 MD ISCCD
1988/07/12 17:59:22.0000 11.8 -64.2 33 5.4 MB ISCCD
1988/07/12 17:59:17.3000 11.15 -62.42 17 5.5 MS ISCCD
1988/07/12 17:59:16.8500 10.372 -62.253 0 5.3 MD ISCCD
1988/07/12 17:59:12.8000 10.159 -62.488 5 5.2 MB ISCCD
1988/07/12 17:59:12.7500 10.1333 -62.4784 5 4.8 MS ISCCD
1988/07/12 17:59:12.0000 9.5 -62.8 0 4.5 MS ISCCD
1988/07/12 17:59:12.0000 9.5 -62.8 0 5.4 MB ISCCD
1988/07/12 17:59:12.7500 10.1333 -62.4784 5 5.1 MB ISCCD
1988/07/12 17:59:12.8000 10.159 -62.488 5 4.7 MS ISCCD
1988/07/12 09:55:54.0000 9.852 -71.379 29 5.5 MB ISCCD
1988/07/12 09:55:54.0000 9.852 -71.379 29 4.4 MS ISCCD
1988/07/12 09:55:54.7300 9.8533 -71.3411 34 5.4 MB ISCCD
1988/07/12 09:55:54.7300 9.8533 -71.3411 34 4.4 MS ISCCD
1988/07/12 09:55:51.0000 9.3 -71.3 0 5.1 MB ISCCD
1988/07/12 09:55:51.0000 9.3 -71.3 0 4.6 MS ISCCD
1988/07/11 08:46:27.6500 10.939 -62.299 19.3 3.5 MD ISCCD
1988/07/09 21:32:13.2000 6.832 -73.252 173 4.0 MB ISCCD
1988/07/09 21:32:12.9200 6.9055 -73.2149 164.8 4.0 MB ISCCD
1988/07/08 07:05:29.8300 10.987 -61.67 23.8 3.1 MD ISCCD
1988/07/08 03:10:53.9400 10.803 -62.357 122.4 3.9 MD ISCCD
1988/07/07 08:03:19.3000 10.283 -60.591 64.5 3.8 MD ISCCD
1988/07/07 00:49:36.9200 10.933 -62.189 66.3 2.9 MD ISCCD
1988/07/06 21:47:04.8800 11.151 -62.433 27.3 3.4 MD ISCCD
1988/07/06 19:48:51.1600 11.1099 -62.5325 122.4 5.1 MB ISCCD
1988/07/06 19:48:51.0300 10.927 -62.329 114.9 4.8 MD ISCCD
1988/07/06 19:48:50.3000 11.068 -62.575 117 5.1 MB ISCCD
1988/07/05 11:08:38.4900 11.357 -61.807 5.4 3.7 MD ISCCD
1988/07/04 07:25:46.6500 11.524 -61.36 32.5 3.5 MD ISCCD
1988/07/03 02:16:57.5400 6.901 -73.1981 162.3 4.3 MB ISCCD
1988/07/03 02:16:56.9000 6.881 -73.117 158 4.3 MB ISCCD
1988/07/02 03:11:44.5500 10.475 -60.719 48.1 3.6 MD ISCCD
1988/07/01 18:54:44.4800 10.397 -60.406 78.9 3.5 MD ISCCD
1988/06/30 23:15:40.7000 10.76 -62.33 98 2.8 (null) ISCCD
1988/06/30 17:33:25.8000 10.57 -60.53 72 3.4 (null) ISCCD
1988/06/30 11:53:12.9000 10.4 -60.4 123 3.6 (null) ISCCD
1988/06/30 09:11:43.7300 6.8427 -73.4008 166.9 4.5 MB ISCCD
1988/06/30 09:11:41.6000 6.881 -73.14 155 4.5 MB ISCCD
1988/06/30 07:00:54.0000 10.62 -61.64 33 3.3 (null) ISCCD
1988/06/30 05:44:38.0400 7.2825 -72.228 37 4.4 MB ISCCD
1988/06/30 05:44:37.4000 7.303 -72.046 33 4.5 MB ISCCD
1988/06/26 07:03:25.0700 10.3372 -60.5859 58.4 5.1 MB ISCCD
1988/06/26 07:03:25.0700 10.3372 -60.5859 58.4 4.3 MS ISCCD
1988/06/26 07:03:24.6000 10.28 -60.47 64 4.7 (null) ISCCD
1988/06/26 07:03:24.8000 10.311 -60.575 58 5.0 MB ISCCD
1988/06/24 22:25:55.6000 10.21 -60.4 58 4.2 (null) ISCCD
1988/06/24 13:13:40.1000 9.99 -60.34 63 4.0 (null) ISCCD
1988/06/24 10:38:15.8000 10.57 -60.65 31 3.9 (null) ISCCD
1988/06/24 10:30:31.1000 6.866 -73.029 156 4.3 MB ISCCD
1988/06/24 10:30:31.4900 6.8215 -73.0466 161.5 4.2 MB ISCCD
1988/06/24 10:27:54.3000 10.28 -61.7 33 4.3 (null) ISCCD
1988/06/24 09:53:04.8000 10.05 -60.4 55 3.6 (null) ISCCD
1988/06/24 08:58:00.2000 10.6 -60.83 53 5.1 (null) ISCCD
1988/06/24 08:57:57.2000 10.39 -60.77 62 5.9 MS ISCCD
1988/06/24 08:57:53.3000 10.209 -60.559 39 6.0 MB ISCCD
1988/06/24 08:57:53.3000 10.209 -60.559 39 5.6 MS ISCCD
1988/06/24 08:57:53.0000 10.2 -60.7 33 6.0 MB ISCCD
1988/06/24 08:57:51.4600 10.1792 -60.5581 23.8 6.0 MB ISCCD
1988/06/24 08:57:51.4600 10.1792 -60.5581 23.8 5.6 MS ISCCD
1988/06/24 08:57:45.0000 9 -60.6 0 5.9 MB ISCCD
1988/06/24 08:57:45.0000 9 -60.6 0 5.5 MS ISCCD
1988/06/23 06:39:53.3000 10.93 -62.21 76 3.0 (null) ISCCD
1988/06/20 16:45:28.4000 10.969 -69.305 28 4.6 MB ISCCD
1988/06/20 16:45:28.2500 10.9639 -69.2971 24.6 4.0 MS ISCCD
1988/06/20 16:45:28.2500 10.9639 -69.2971 24.6 4.5 MB ISCCD
1988/06/20 00:36:06.5900 6.9425 -73.227 164.6 4.5 MB ISCCD
1988/06/17 08:00:26.9000 10.97 -61.04 101 3.5 (null) ISCCD
1988/06/15 19:02:31.5000 10.21 -60.41 16 3.6 (null) ISCCD
1988/06/11 06:20:14.1000 11.22 -62.37 28 3.5 (null) ISCCD
1988/06/10 19:05:31.8000 11.85 -60.86 80 3.7 (null) ISCCD
1988/06/09 23:16:52.3000 10.57 -60.57 35 3.4 (null) ISCCD
1988/06/06 02:29:14.0000 10.3764 -60.6582 64.7 4.6 MB ISCCD
1988/06/06 02:29:13.6000 10.364 -60.601 61 4.7 MB ISCCD
1988/06/06 02:29:08.9000 10.06 -60.15 49 4.8 (null) ISCCD
1988/06/05 11:19:32.8000 11.59 -59.61 104 3.9 (null) ISCCD
1988/06/05 04:24:20.6300 6.9029 -73.1939 161.5 4.3 MB ISCCD
1988/06/04 03:29:55.1000 10.425 -60.339 59 4.5 MB ISCCD
1988/06/04 03:29:54.9300 10.4426 -60.3098 56.2 4.4 MB ISCCD
1988/06/04 03:29:53.2000 10.29 -60.18 30 4.3 (null) ISCCD
1988/06/02 03:03:29.7000 6.866 -73.031 156 5.1 MB ISCCD
1988/06/02 03:03:29.7200 6.869 -73.0413 155.2 4.9 MB ISCCD
1988/06/02 03:03:19.0000 6.6 -72.2 33 4.6 MB ISCCD
1988/06/01 18:56:31.1500 6.9263 -73.0594 151.1 4.3 MB ISCCD
1988/06/01 18:56:29.5000 6.77 -72.528 155 4.3 MB ISCCD
1988/05/31 12:15:30.3000 10.65 -60.75 35 3.5 (null) ISCCD
1988/05/29 20:56:39.0000 13.1 -63.8 33 4.4 MB ISCCD
1988/05/29 20:56:37.1000 10.79 -62.28 93 4.3 (null) ISCCD
1988/05/29 20:56:36.7400 10.8649 -62.251 103.4 4.1 MB ISCCD
1988/05/29 20:56:33.4000 10.679 -62.573 94 4.1 MB ISCCD
1988/05/29 20:55:16.6000 11.38 -61.49 54 2.8 (null) ISCCD
1988/05/26 12:00:40.2000 6.85 -72.879 160 4.4 MB ISCCD
1988/05/26 12:00:40.9100 6.8082 -73.0554 166.3 4.2 MB ISCCD
1988/05/24 05:51:25.2000 10.45 -60.17 24 3.7 (null) ISCCD
1988/05/22 12:38:15.4000 10.7 -60.76 87 3.3 (null) ISCCD
1988/05/17 07:43:07.1000 10.36 -62.42 3 4.5 (null) ISCCD
1988/05/17 07:43:07.8100 10.4488 -62.3684 3 3.7 MS ISCCD
1988/05/16 06:11:10.3000 10.87 -61.21 0 2.7 (null) ISCCD
1988/05/15 21:49:00.6000 13.46 -60.48 47 3.7 (null) ISCCD
1988/05/14 06:56:44.7000 9.71 -64.57 106 4.3 (null) ISCCD
1988/05/12 12:43:26.5000 10.41 -60.44 64 3.9 (null) ISCCD
1988/05/11 02:03:40.3300 6.1655 -73.8711 10 3.3 MS ISCCD
1988/05/08 20:55:57.9000 10.33 -60.04 111 3.2 (null) ISCCD
1988/05/08 17:36:17.8000 10.96 -62.32 80 3.2 (null) ISCCD
1988/05/08 03:15:45.0300 10.239 -60.3614 35 4.2 MB ISCCD
1988/05/08 03:15:45.0300 10.239 -60.3614 35 4.5 MS ISCCD
1988/05/08 03:15:43.3000 10.13 -60.33 35 4.6 (null) ISCCD
1988/05/08 03:15:42.9000 10.102 -60.251 33 4.0 MB ISCCD
1988/05/07 03:35:18.9000 10.53 -60.31 70 3.1 (null) ISCCD
1988/05/07 03:15:21.5000 11.53 -61.33 20 4.1 (null) ISCCD
1988/05/06 10:47:52.2000 10.08 -60.42 76 3.7 (null) ISCCD
1988/05/05 11:02:36.8000 10.22 -60.38 35 3.7 (null) ISCCD
1988/05/04 21:23:45.8400 11.8102 -71.9883 33 3.8 MB ISCCD
1988/05/04 13:14:58.3000 10.25 -60.16 66 3.1 (null) ISCCD
1988/05/03 19:31:42.1000 13.91 -60.47 48 3.1 (null) ISCCD
1988/05/03 00:33:38.4000 11.38 -62.06 114 3.2 (null) ISCCD
1988/04/30 21:42:33.1000 10.35 -61.41 46 2.3 MD ISCCD
1988/04/30 21:40:15.9000 10.42 -61.51 34 3.0 MD ISCCD
1988/04/30 21:37:39.6000 10.38 -61.57 31 4.3 MD ISCCD
1988/04/30 21:37:39.0100 10.3996 -61.6013 52.4 4.1 MB ISCCD
1988/04/30 21:37:39.0100 10.3996 -61.6013 52.4 3.5 MS ISCCD
1988/04/30 21:37:39.6000 10.495 -61.961 59 4.2 MB ISCCD
1988/04/30 00:04:09.7000 10.38 -61.35 22 2.6 (null) ISCCD
1988/04/29 23:20:58.6000 10.4 -61.42 20 2.2 (null) ISCCD
1988/04/28 22:15:44.1000 10.3719 -60.5605 62.8 4.5 MB ISCCD
1988/04/28 22:15:43.1000 10.307 -60.476 55 4.6 MB ISCCD
1988/04/28 22:15:41.3000 10.13 -60.4 60 4.3 (null) ISCCD
1988/04/26 22:26:18.3000 10.06 -60.28 63 3.8 (null) ISCCD
1988/04/26 04:54:10.5000 10.51 -60.73 86 3.3 (null) ISCCD
1988/04/24 23:54:22.2000 12.61 -61.15 141 3.3 (null) ISCCD
1988/04/24 09:06:35.9000 10.59 -62.65 0 3.5 (null) ISCCD
1988/04/23 23:12:03.9300 7.3136 -73.4133 173.2 4.7 MB ISCCD
1988/04/23 20:28:04.6000 10.96 -61.06 21 2.6 (null) ISCCD
1988/04/23 02:25:35.9000 10.88 -61.18 17 2.0 (null) ISCCD
1988/04/22 22:17:48.7000 10.97 -61.92 6 3.1 (null) ISCCD
1988/04/22 22:03:46.2000 10.8 -61.53 33 2.9 (null) ISCCD
1988/04/22 10:16:21.3000 10.11 -60.4 66 4.1 (null) ISCCD
1988/04/21 21:54:54.8000 10.22 -60.48 66 3.5 (null) ISCCD
1988/04/21 08:10:25.0000 10.14 -60.38 71 3.4 (null) ISCCD
1988/04/17 13:50:52.1000 10.58 -60.73 47 3.4 (null) ISCCD
1988/04/16 19:06:29.2000 10.12 -60.25 115 3.6 (null) ISCCD
1988/04/16 07:07:38.0000 11.45 -62 108 4.3 (null) ISCCD
1988/04/16 07:07:35.3000 11.413 -62.066 141 4.5 MB ISCCD
1988/04/16 07:07:35.7100 11.4093 -61.9876 140.6 4.4 MB ISCCD
1988/04/16 07:07:33.0000 12.3 -61 33 4.8 MB ISCCD
1988/04/16 07:07:23.0000 11.6 -62.1 0 4.9 MB ISCCD
1988/04/15 12:01:37.6000 10.13 -60.22 64 3.4 (null) ISCCD
1988/04/15 02:19:59.3000 8.428 -73.239 155 4.4 MB ISCCD
1988/04/15 02:19:57.9100 8.4739 -73.2216 140 4.3 MB ISCCD
1988/04/15 02:19:53.0000 8.8 -72.2 33 4.9 MB ISCCD
1988/04/14 19:46:34.6000 10.27 -60.28 46 3.8 (null) ISCCD
1988/04/14 07:31:49.3000 10.32 -60.3 70 4.0 (null) ISCCD
1988/04/14 07:31:48.5200 10.3608 -60.1552 34.4 4.2 MB ISCCD
1988/04/12 19:41:43.9000 10.65 -62.76 78 4.9 (null) ISCCD
1988/04/12 19:41:42.7000 10.689 -62.858 97 5.5 MB ISCCD
1988/04/12 19:41:42.8200 10.7092 -62.8465 95.9 5.5 MB ISCCD
1988/04/12 05:56:05.6000 10.45 -60.4 81 3.2 (null) ISCCD
1988/04/08 22:49:22.1000 10.26 -60.14 32 3.5 (null) ISCCD
1988/04/07 21:47:10.9000 10.01 -60.19 35 4.4 (null) ISCCD
1988/04/07 21:47:08.5200 10.0154 -60.0865 20.2 4.5 MB ISCCD
1988/04/07 21:43:34.0000 10.1 -60.44 59 3.5 (null) ISCCD
1988/04/05 10:28:52.0700 10.5571 -60.5896 60 4.3 MB ISCCD
1988/04/04 19:36:33.8600 6.918 -73.3206 163 4.4 MB ISCCD
1988/04/01 18:31:01.5000 6.986 -73.216 191 4.1 MB ISCCD
1988/04/01 18:31:01.0900 6.9887 -73.2127 181.5 4.1 MB ISCCD
1988/04/01 13:14:03.7000 10.32 -60.9 61 3.5 (null) ISCCD
1988/04/01 12:59:34.9000 10.34 -60.86 42 4.4 (null) ISCCD
1988/04/01 12:59:33.6000 10.338 -60.8 64 4.5 MB ISCCD
1988/04/01 12:59:33.7400 10.3401 -60.8097 63.5 4.5 MB ISCCD
1988/04/01 02:41:07.8000 10.37 -60.54 88 2.9 (null) ISCCD
1988/03/31 15:49:59.2000 10.29 -60.52 102 3.3 (null) ISCCD
1988/03/30 23:19:55.6000 10.66 -62.53 59 4.1 (null) ISCCD
1988/03/30 23:19:55.1100 10.6407 -62.5643 80.5 4.0 MB ISCCD
1988/03/30 23:19:54.9000 10.648 -62.587 80 4.1 MB ISCCD
1988/03/30 23:19:22.0000 6.6 -65.8 33 4.2 MB ISCCD
1988/03/29 13:47:06.0000 13.2 -61.4 33 4.4 MB ISCCD
1988/03/29 13:46:36.7000 10.481 -64.935 19 4.8 MB ISCCD
1988/03/29 13:46:36.5400 10.4696 -64.9172 15.5 4.7 MB ISCCD
1988/03/29 13:46:34.8000 10.68 -65.8 0 4.7 (null) ISCCD
1988/03/29 13:38:08.0000 10.5 -62.3 33 5.0 MB ISCCD
1988/03/29 13:38:01.3000 10.5 -65 31 5.3 MS ISCCD
1988/03/29 13:37:54.4000 10.473 -65.011 17 5.1 MB ISCCD
1988/03/29 13:37:54.4000 10.473 -65.011 17 4.8 MS ISCCD
1988/03/29 13:37:53.2100 10.4459 -64.978 6.9 5.0 MB ISCCD
1988/03/29 13:37:53.2100 10.4459 -64.978 6.9 4.9 MS ISCCD
1988/03/29 13:37:52.9000 10.56 -65.04 3 5.0 (null) ISCCD
1988/03/27 18:57:30.7000 6.886 -72.945 158 4.6 MB ISCCD
1988/03/27 18:57:30.9200 6.8945 -73.0804 162.8 4.5 MB ISCCD
1988/03/26 23:16:49.9000 11.36 -62.09 112 3.6 (null) ISCCD
1988/03/25 21:55:00.2000 10.17 -60.2 28 3.4 (null) ISCCD
1988/03/25 18:46:44.2000 10.07 -60.12 88 3.3 (null) ISCCD
1988/03/25 17:44:54.1000 10.24 -60.48 78 3.4 (null) ISCCD
1988/03/25 16:20:47.1000 10.176 -60.604 56 5.2 MB ISCCD
1988/03/25 16:20:44.0300 10.1389 -60.6849 25.8 5.2 MB ISCCD
1988/03/25 16:20:44.0300 10.1389 -60.6849 25.8 5.0 MS ISCCD
1988/03/25 16:20:43.9000 10.1 -60.34 55 5.5 (null) ISCCD
1988/03/25 03:37:56.5000 10 -60.36 58 2.8 (null) ISCCD
1988/03/24 14:44:46.3000 10.08 -60.31 74 4.2 (null) ISCCD
1988/03/24 05:02:05.4000 10.4 -60.4 72 3.4 (null) ISCCD
1988/03/24 04:15:46.8000 10.33 -60.4 100 3.0 (null) ISCCD
1988/03/23 07:20:22.8000 10.47 -61.84 0 4.2 (null) ISCCD
1988/03/23 03:34:57.8000 10.39 -61.92 0 2.7 (null) ISCCD
1988/03/21 15:51:32.8000 9.88 -62.26 22 3.7 (null) ISCCD
1988/03/20 19:42:01.4000 10.5 -61.39 24 2.3 (null) ISCCD
1988/03/20 00:54:19.3100 10.4121 -60.3034 51 4.5 MB ISCCD
1988/03/20 00:54:17.6000 10.3 -60.28 51 3.9 (null) ISCCD
1988/03/20 00:16:00.1000 10.98 -62.18 75 2.3 (null) ISCCD
1988/03/19 20:13:31.9000 10.5 -60.48 64 3.6 (null) ISCCD
1988/03/19 00:56:55.4000 10.42 -60.44 89 1.9 (null) ISCCD
1988/03/18 13:04:04.5000 8.2621 -71.9936 33 4.5 MB ISCCD
1988/03/18 13:04:04.5000 8.2621 -71.9936 33 3.5 MS ISCCD
1988/03/18 10:09:25.0000 10.61 -60.68 61 3.6 (null) ISCCD
1988/03/18 03:23:03.0000 10.37 -60.42 63 4.1 (null) ISCCD
1988/03/18 01:21:02.0000 11.7 -62 33 4.3 MB ISCCD
1988/03/18 01:20:54.2000 10.037 -60.167 33 4.5 MB ISCCD
1988/03/18 01:20:54.5000 10.0177 -60.2004 33 4.5 MB ISCCD
1988/03/18 01:20:53.9000 10.04 -60.2 53 4.1 (null) ISCCD
1988/03/17 23:24:47.7000 10.1 -60.35 35 3.6 (null) ISCCD
1988/03/17 19:58:43.1000 10.65 -62.11 76 3.5 (null) ISCCD
1988/03/17 12:31:22.5000 10.4 -60.4 97 4.0 (null) ISCCD
1988/03/17 11:53:14.2000 10.5 -60.49 117 3.4 (null) ISCCD
1988/03/17 11:17:04.5000 10.471 -60.555 62 4.6 MB ISCCD
1988/03/17 11:17:04.5300 10.4493 -60.547 63 4.6 MB ISCCD
1988/03/17 11:16:57.8000 10.01 -60.25 78 4.3 MD ISCCD
1988/03/17 08:59:23.5000 10.5 -60.5 65 2.3 (null) ISCCD
1988/03/16 16:46:26.0000 10.2 -60.39 53 3.1 (null) ISCCD
1988/03/16 14:24:26.0200 10.4644 -60.5064 60.8 4.8 MB ISCCD
1988/03/16 14:24:25.1000 10.43 -60.5 70 4.5 (null) ISCCD
1988/03/16 14:24:25.5000 10.452 -60.451 57 4.9 MB ISCCD
1988/03/16 05:48:04.6000 10.23 -60.6 54 5.6 MS ISCCD
